program_id,program_name,university,region,skill_name,coverage_score
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Project Management,0.72
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Data Analysis,0.62
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Geographic Information Systems,0.77
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Climate Change Mitigation,0.56
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Renewable Energy Systems,0.76
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Engineering Mathematics,0.72
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Technical Reporting,0.57
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Quality Control,0.72
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Problem Solving,0.56
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Communication,0.69
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Policy Analysis,0.62
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Public Health Engineering,0.5
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Resource Management,0.55
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Sampling Techniques,0.68
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Field Work Techniques,0.52
P0068,BEng Industrial Engineering,Kenyatta University,Kenya,Manufacturing Processes,0.64
P0068,BEng Industrial Engineering,Kenyatta University,Kenya,Lean Manufacturing,0.55
P0068,BEng Industrial Engineering,Kenyatta University,Kenya,Process Optimization,0.7
P0068,BEng Industrial Engineering,Kenyatta University,Kenya,Quality Control Systems,0.52
P0068,BEng Industrial Engineering,Kenyatta University,Kenya,Industrial Automation,0.62
P0068,BEng Industrial Engineering,Kenyatta University,Kenya,CAD/CAM Systems,0.69
P0068,BEng Industrial Engineering,Kenyatta University,Kenya,Production Planning,0.66
P0068,BEng Industrial Engineering,Kenyatta University,Kenya,Supply Chain Management,0.72
P0068,BEng Industrial Engineering,Kenyatta University,Kenya,Cost Analysis,0.76
P0068,BEng Industrial Engineering,Kenyatta University,Kenya,Project Management,0.8
P0068,BEng Industrial Engineering,Kenyatta University,Kenya,Safety Standards,0.64
P0068,BEng Industrial Engineering,Kenyatta University,Kenya,Maintenance Engineering,0.8
P0068,BEng Industrial Engineering,Kenyatta University,Kenya,Statistical Process Control,0.7
P0068,BEng Industrial Engineering,Kenyatta University,Kenya,Technical Documentation,0.56
P0068,BEng Industrial Engineering,Kenyatta University,Kenya,Problem Solving,0.55
P0069,BEng Industrial Engineering,Mzumbe University,Tanzania,Manufacturing Processes,0.64
P0069,BEng Industrial Engineering,Mzumbe University,Tanzania,Lean Manufacturing,0.53
P0069,BEng Industrial Engineering,Mzumbe University,Tanzania,Process Optimization,0.66
P0069,BEng Industrial Engineering,Mzumbe University,Tanzania,Quality Control Systems,0.6
P0069,BEng Industrial Engineering,Mzumbe University,Tanzania,Industrial Automation,0.81
P0069,BEng Industrial Engineering,Mzumbe University,Tanzania,CAD/CAM Systems,0.63
P0069,BEng Industrial Engineering,Mzumbe University,Tanzania,Production Planning,0.54
P0069,BEng Industrial Engineering,Mzumbe University,Tanzania,Supply Chain Management,0.49
P0069,BEng Industrial Engineering,Mzumbe University,Tanzania,Cost Analysis,0.81
P0069,BEng Industrial Engineering,Mzumbe University,Tanzania,Project Management,0.73
P0069,BEng Industrial Engineering,Mzumbe University,Tanzania,Safety Standards,0.78
P0069,BEng Industrial Engineering,Mzumbe University,Tanzania,Maintenance Engineering,0.72
P0069,BEng Industrial Engineering,Mzumbe University,Tanzania,Statistical Process Control,0.58
P0069,BEng Industrial Engineering,Mzumbe University,Tanzania,Technical Documentation,0.69
P0069,BEng Industrial Engineering,Mzumbe University,Tanzania,Problem Solving,0.5
P0070,BEng Industrial Engineering,AUCA (Adventist University of Central Africa),Rwanda,Manufacturing Processes,0.61
P0070,BEng Industrial Engineering,AUCA (Adventist University of Central Africa),Rwanda,Lean Manufacturing,0.51
P0070,BEng Industrial Engineering,AUCA (Adventist University of Central Africa),Rwanda,Process Optimization,0.79
P0070,BEng Industrial Engineering,AUCA (Adventist University of Central Africa),Rwanda,Quality Control Systems,0.49
P0070,BEng Industrial Engineering,AUCA (Adventist University of Central Africa),Rwanda,Industrial Automation,0.78
P0070,BEng Industrial Engineering,AUCA (Adventist University of Central Africa),Rwanda,CAD/CAM Systems,0.65
P0070,BEng Industrial Engineering,AUCA (Adventist University of Central Africa),Rwanda,Production Planning,0.51
P0070,BEng Industrial Engineering,AUCA (Adventist University of Central Africa),Rwanda,Supply Chain Management,0.65
P0070,BEng Industrial Engineering,AUCA (Adventist University of Central Africa),Rwanda,Cost Analysis,0.59
P0070,BEng Industrial Engineering,AUCA (Adventist University of Central Africa),Rwanda,Project Management,0.55
P0070,BEng Industrial Engineering,AUCA (Adventist University of Central Africa),Rwanda,Safety Standards,0.79
P0070,BEng Industrial Engineering,AUCA (Adventist University of Central Africa),Rwanda,Maintenance Engineering,0.72
P0070,BEng Industrial Engineering,AUCA (Adventist University of Central Africa),Rwanda,Statistical Process Control,0.51
P0070,BEng Industrial Engineering,AUCA (Adventist University of Central Africa),Rwanda,Technical Documentation,0.74
P0070,BEng Industrial Engineering,AUCA (Adventist University of Central Africa),Rwanda,Problem Solving,0.58
P0071,BEng Industrial Engineering,Moi University,Kenya,Manufacturing Processes,0.64
P0071,BEng Industrial Engineering,Moi University,Kenya,Lean Manufacturing,0.73
P0071,BEng Industrial Engineering,Moi University,Kenya,Process Optimization,0.77
P0071,BEng Industrial Engineering,Moi University,Kenya,Quality Control Systems,0.56
P0071,BEng Industrial Engineering,Moi University,Kenya,Industrial Automation,0.75
P0071,BEng Industrial Engineering,Moi University,Kenya,CAD/CAM Systems,0.51
P0071,BEng Industrial Engineering,Moi University,Kenya,Production Planning,0.56
P0071,BEng Industrial Engineering,Moi University,Kenya,Supply Chain Management,0.7
P0071,BEng Industrial Engineering,Moi University,Kenya,Cost Analysis,0.49
P0071,BEng Industrial Engineering,Moi University,Kenya,Project Management,0.55
P0071,BEng Industrial Engineering,Moi University,Kenya,Safety Standards,0.76
P0071,BEng Industrial Engineering,Moi University,Kenya,Maintenance Engineering,0.51
P0071,BEng Industrial Engineering,Moi University,Kenya,Statistical Process Control,0.65
P0071,BEng Industrial Engineering,Moi University,Kenya,Technical Documentation,0.78
P0071,BEng Industrial Engineering,Moi University,Kenya,Problem Solving,0.68
P0072,BEng Industrial Engineering,University of Nairobi,Kenya,Manufacturing Processes,0.71
P0072,BEng Industrial Engineering,University of Nairobi,Kenya,Lean Manufacturing,0.86
P0072,BEng Industrial Engineering,University of Nairobi,Kenya,Process Optimization,0.75
P0072,BEng Industrial Engineering,University of Nairobi,Kenya,Quality Control Systems,0.69
P0072,BEng Industrial Engineering,University of Nairobi,Kenya,Industrial Automation,0.7
P0072,BEng Industrial Engineering,University of Nairobi,Kenya,CAD/CAM Systems,0.72
P0072,BEng Industrial Engineering,University of Nairobi,Kenya,Production Planning,0.81
P0072,BEng Industrial Engineering,University of Nairobi,Kenya,Supply Chain Management,0.72
P0072,BEng Industrial Engineering,University of Nairobi,Kenya,Cost Analysis,0.68
P0072,BEng Industrial Engineering,University of Nairobi,Kenya,Project Management,0.79
P0072,BEng Industrial Engineering,University of Nairobi,Kenya,Safety Standards,0.8
P0072,BEng Industrial Engineering,University of Nairobi,Kenya,Maintenance Engineering,0.85
P0072,BEng Industrial Engineering,University of Nairobi,Kenya,Statistical Process Control,0.7
P0072,BEng Industrial Engineering,University of Nairobi,Kenya,Technical Documentation,0.78
P0072,BEng Industrial Engineering,University of Nairobi,Kenya,Problem Solving,0.7
